-3.85,6.64,-0.84,-4.84,4.21,-0.45
-3.21,5.79,-0.74,-4.2,3.75,0.28
-3.69,5.1,-0.18,-4.45,4.64,-0.27
-4.76,5.12,-0.05,-4.72,5.33,-0.3
-4.91,6.03,-0.17,-4.89,5.05,-0.3
-4.36,6.72,-0.43,-4.7,4.63,0.06
-4.64,6.56,-0.11,-5.5,5.12,-0.27
-5.05,6.28,-0.51,-6.39,3.58,-0.36
-4.01,5.84,0.06,-4.96,4.55,-0.47
-3.76,5.61,-0.09,-4.4,4.91,0.06
-4.25,6.31,-0.44,-5.47,3.78,-0.54
-4.02,6.54,-0.36,-5.53,4.62,-1.11
-3.8,6.4,-0.35,-4.71,4.46,-0.32
-4.71,6.58,-0.23,-4.85,5.7,-0.46
-4.6,6.74,-0.56,-5.16,5.13,-0.36
-5.11,6.7,-0.4,-4.58,4.7,-0.22
-4.77,5.3,-0.09,-5.06,3.87,0.15
-5.31,4.53,0.13,-5.39,3.93,-0.44
-4.92,6.82,0.06,-4.0,4.07,-0.2
-5.29,6.92,-0.5,-4.29,3.35,0.04
-5.28,7.23,-0.88,-4.75,3.74,-0.65
-5.25,6.72,-0.55,-4.97,3.71,-0.19
-5.36,6.82,0.17,-5.07,4.44,-0.05
-5.44,6.84,-0.43,-6.01,3.8,-0.39
-4.71,7.05,-0.55,-5.42,3.79,-0.44
-5.22,7.22,-0.7,-4.35,4.47,-0.13
-4.67,6.82,-0.73,-3.73,3.72,-0.06
-4.75,6.56,-0.17,-3.41,3.75,0.2
-5.38,6.91,-0.63,-3.39,4.05,0.11
-4.88,7.24,-0.32,-3.44,3.98,-0.03
-4.94,6.8,0.04,-3.53,4.25,0.08
-4.96,7.33,-0.58,-3.33,3.89,0.27
-4.35,7.44,-0.42,-3.43,3.94,0.16
-4.5,6.88,-0.5,-4.05,3.65,-0.05
-4.28,7.06,0.18,-3.13,2.85,0.34
-3.86,6.91,-0.41,-3.04,2.77,0.07
-3.2,6.59,-0.02,-4.08,2.62,0.1
-3.6,6.28,-0.24,-3.89,3.13,0.17
-3.57,6.18,-0.07,-3.92,3.01,-0.35
-4.2,5.98,-0.35,-4.48,3.41,-0.08
-4.42,5.97,0.0,-4.35,3.75,-0.24
-3.44,6.48,-0.35,-4.12,3.58,0.16
-3.74,6.16,-0.07,-4.0,3.79,-0.28
-3.79,5.99,0.04,-3.62,3.78,0.03
-3.55,6.47,0.33,-2.97,4.59,-0.16
-4.05,5.11,-0.09,-3.48,4.1,-0.2
-3.64,6.58,-0.08,-3.39,2.9,0.41
-4.22,6.97,0.01,-3.87,3.41,0.06
-4.62,7.01,-0.44,-3.77,4.05,-0.33
-4.44,6.85,-0.37,-3.63,3.68,-0.68
-4.46,6.01,-0.56,-3.32,3.73,0.34
-4.39,5.85,-0.14,-2.45,3.41,0.02
-3.43,6.12,-0.03,-2.74,3.11,0.55
-3.36,5.01,0.18,-2.44,3.28,0.27
-3.77,6.23,-0.06,-3.15,3.78,-0.19
-4.41,6.63,-0.03,-3.26,3.59,0.44
-4.77,6.06,-0.25,-3.21,3.96,0.61
-4.38,6.31,-0.4,-3.8,4.29,-0.14
-3.98,6.34,-0.22,-4.33,3.95,-0.34
-2.92,6.17,0.11,-4.01,4.45,0.24
-3.27,5.6,0.15,-4.13,3.59,0.45
-3.5,6.15,0.07,-4.37,3.21,-0.02
-3.91,6.71,-0.07,-5.06,3.25,-0.55
-4.43,6.45,-0.09,-4.26,5.09,-0.72
-4.67,6.25,-0.49,-3.73,4.26,0.25
-4.32,6.58,-0.59,-4.27,3.72,0.07
-4.84,6.62,-1.03,-4.42,3.53,-0.01
-4.63,6.25,-0.63,-3.8,4.31,-0.21
-4.33,6.44,-0.37,-4.27,3.92,-0.39
-4.48,5.42,-0.44,-3.25,3.3,0.5
-4.01,6.2,-0.38,-3.36,3.37,0.23
-4.15,6.1,-0.29,-3.48,4.84,0.28
-3.95,5.83,-0.1,-3.7,3.94,0.08
-3.95,4.83,0.13,-3.65,3.82,-0.02
-3.37,5.51,-0.13,-3.67,3.17,0.57
-3.43,5.18,-0.05,-5.19,4.58,-0.25
-2.98,5.51,-0.2,-4.17,4.93,-0.63
-3.86,5.26,-0.65,-3.31,5.13,-0.21
-3.36,4.77,-0.17,-4.31,5.23,-0.3
-3.41,4.32,0.02,-4.2,4.65,-0.64
-3.22,5.22,-0.36,-4.56,4.13,-0.9
-3.2,4.66,0.05,-4.22,4.03,-0.14
-3.33,4.21,0.26,-3.98,4.12,-0.25
-2.58,3.94,0.7,-3.82,4.04,-0.4
-2.92,4.22,0.14,-3.81,4.35,0.01
-2.66,5.23,-0.11,-4.46,4.52,-0.01
-2.62,4.83,0.2,-3.83,4.63,-0.03
-1.88,4.25,0.53,-4.45,3.57,0.04
-2.49,4.76,-0.85,-4.32,3.55,-0.29
-2.74,4.82,0.11,-4.66,4.0,-0.29
-2.86,4.77,0.44,-4.78,4.78,0.05
-2.41,5.07,0.24,-4.85,4.25,-1.16
-2.8,5.22,0.18,-4.76,3.9,-0.85
-2.79,5.5,0.07,-3.91,4.02,-0.6
-3.1,4.39,0.11,-4.04,2.79,0.21
-3.23,5.49,-0.16,-3.71,3.04,0.47
-3.42,5.3,-0.62,-5.09,4.26,-0.25
-3.92,5.33,-0.27,-4.51,4.74,-1.14
-4.04,5.63,-0.42,-5.14,5.46,0.09
-3.81,5.49,-0.85,-4.76,6.01,0.01
-3.87,4.61,-0.49,-4.57,5.25,-0.12
-3.31,4.74,0.45,-5.04,4.46,-0.84
-3.98,4.41,-0.09,-4.68,4.88,-0.62
-3.88,4.72,-0.31,-5.58,3.62,0.02
-3.49,4.84,0.31,-5.49,2.95,-0.37
-3.41,6.57,-0.07,-5.25,2.84,-0.26
-2.98,6.77,-0.01,-5.48,2.87,-0.25
-3.33,6.96,-0.32,-5.23,2.88,-0.36
-3.42,6.99,-0.75,-4.36,3.25,-0.07
-4.03,6.06,-1.44,-4.44,2.98,-0.21
-3.61,7.14,-0.48,-4.23,3.3,0.23
-3.76,6.66,-0.6,-4.3,3.78,0.25
-4.38,6.19,-0.54,-4.72,3.05,0.07
-3.41,6.02,-0.4,-5.17,2.59,-0.65
-4.11,5.49,-0.13,-3.96,2.73,0.28
-3.26,5.81,0.19,-4.21,2.9,0.13
-3.92,5.18,-0.01,-4.95,2.34,-0.48
-3.9,5.74,-0.4,-5.26,2.49,-0.84
-3.57,5.6,-0.13,-4.53,2.41,-0.48
-2.4,6.28,0.1,-4.39,2.21,0.88
-3.25,5.44,-0.19,-5.59,3.38,-0.2
-2.6,5.25,0.12,-5.33,3.45,-0.43
-3.56,5.11,0.1,-4.98,3.4,-0.36
-3.37,6.23,-0.33,-4.72,3.02,-0.04
-3.4,6.01,-0.29,-4.59,3.16,-0.32
-3.61,4.64,0.39,-5.36,2.98,-0.56
-3.75,5.02,0.41,-5.0,3.1,-0.45
-3.4,4.33,0.33,-4.86,3.34,-0.33
-2.68,4.17,0.29,-4.44,2.62,-0.06
-3.85,5.1,0.11,-4.29,3.36,-0.44
-3.92,5.0,-0.38,-4.48,3.49,0.14
-3.13,4.82,0.08,-4.94,3.73,-0.04
-2.61,4.6,0.04,-5.45,4.16,-0.53
-2.23,4.38,0.18,-5.34,3.53,-0.17
-2.16,4.98,-0.37,-5.29,3.68,-0.49
-2.76,4.31,0.43,-4.98,3.71,-0.63
-2.03,3.94,0.34,-4.7,3.17,-0.23
-2.17,3.83,0.42,-4.82,3.04,-0.56
-3.05,5.02,-0.38,-4.43,3.41,-0.72
-2.99,5.92,-0.54,-4.65,3.27,-0.4
-3.54,5.49,-0.27,-4.87,3.36,-0.52
-3.06,5.72,-0.23,-4.55,2.89,-0.59
-3.05,5.36,0.06,-4.41,3.43,-0.21
-4.0,5.76,-0.14,-5.15,3.44,-0.29
-3.64,5.66,-0.36,-5.27,3.83,-0.59
-3.35,5.32,-0.47,-5.12,2.98,-0.35
-3.28,4.23,-0.25,-4.92,3.81,-0.66
-3.01,4.11,-0.03,-4.51,3.45,-0.44
-3.03,3.47,-0.02,-4.61,2.92,-0.31
-3.44,4.23,0.05,-4.46,2.41,0.13
-3.48,3.81,0.37,-4.27,2.26,-0.1
-3.8,5.19,-0.42,-3.42,2.17,0.47
-4.29,4.66,-0.18,-4.8,1.92,0.18
-4.02,4.65,0.15,-4.59,2.65,0.29
-3.06,5.14,0.09,-4.98,1.69,0.02
-2.4,4.91,-0.28,-3.86,1.77,0.36
-2.65,4.38,0.02,-3.53,1.55,0.82
-2.82,4.44,-0.14,-3.93,2.11,0.14
-3.19,5.77,-0.4,-4.22,2.77,-0.34
-3.2,4.97,0.4,-3.85,3.07,0.11
-3.17,5.36,0.28,-4.61,3.59,-0.55
-3.85,5.6,-0.17,-4.71,3.43,-0.19
-2.94,7.02,-0.84,-4.2,3.12,-0.3
-2.65,7.05,-0.52,-4.27,3.41,-0.27
-3.19,5.35,0.77,-3.3,3.78,-0.02
-3.75,5.84,0.0,-3.25,3.7,0.17
-3.65,5.12,0.29,-2.97,3.69,0.0
-3.21,5.5,0.48,-2.82,3.94,-0.17
-3.81,5.63,0.12,-3.36,3.59,0.35
-4.95,5.96,-0.41,-3.69,3.14,-0.6
-3.78,5.75,0.45,-3.63,3.22,0.56
-4.49,7.14,-0.37,-2.96,3.76,-0.21
-4.65,6.19,0.16,-3.72,3.98,0.29
-4.18,6.56,-0.57,-3.96,5.11,0.03
-4.36,5.99,-0.77,-4.4,5.04,-0.59
-4.12,5.07,0.41,-4.68,4.71,-0.43
-3.59,5.71,-0.08,-4.99,4.96,-0.57
-3.36,5.79,-0.14,-4.82,4.4,-0.26
-2.65,6.05,0.28,-4.53,4.8,-0.44
-2.87,5.97,0.17,-4.4,4.46,0.05
-2.14,5.36,0.31,-4.36,3.07,0.02
-2.22,5.84,-0.33,-4.46,3.08,0.33
-2.53,6.23,0.01,-3.98,3.89,0.17
-3.15,7.46,-0.43,-3.95,3.41,0.25
-3.28,7.02,-0.18,-4.83,4.1,-0.5
-2.83,7.22,-0.19,-4.13,3.71,-0.64
-3.18,6.43,-0.57,-5.29,3.75,0.67
-3.32,6.63,0.03,-6.17,4.03,-0.55
-3.69,6.86,-0.79,-6.21,4.4,-0.62
-4.25,6.87,-0.72,-5.96,3.73,-0.45
-4.39,6.72,-0.95,-5.88,4.19,-0.07
-3.88,6.72,-0.72,-6.11,4.15,0.13
-4.24,6.82,-0.57,-6.19,5.06,-0.65
-3.89,6.74,-0.37,-6.65,4.38,-0.46
-4.08,6.73,-0.24,-6.93,4.53,-0.47
-4.06,7.12,-0.35,-6.96,4.39,-0.8
-4.23,6.75,-0.92,-7.3,4.47,-1.02
-3.72,6.57,-0.49,-6.99,4.08,-1.04
-3.74,6.01,-0.6,-6.55,4.14,-0.64
-3.84,6.24,-0.14,-6.34,3.57,-0.41
-3.67,6.75,-0.51,-6.06,1.94,0.03
-3.76,7.1,-0.67,-5.7,3.42,0.21
-3.19,6.5,-1.02,-6.37,3.69,-0.38
-2.8,6.57,-0.14,-6.69,4.0,-0.56
-3.76,7.0,-0.18,-6.25,2.97,-0.76
-3.98,7.15,-0.45,-6.19,3.13,-0.22
-3.82,7.56,-0.3,-5.97,3.22,-0.11
-4.35,7.09,-0.89,-6.2,3.32,-0.12
-4.32,6.91,-0.79,-5.81,3.9,-0.34
-4.19,6.19,-0.64,-5.72,3.84,-0.22
-3.46,6.77,-0.62,-6.39,3.65,-0.52
-2.59,6.18,0.02,-6.87,4.61,-0.53
-2.74,7.2,0.45,-7.36,4.24,-0.52
-3.77,7.17,0.15,-7.28,4.41,-0.56
-3.79,6.76,0.18,-7.12,4.53,-0.7
-3.28,6.43,-0.23,-6.44,4.65,-0.6
-3.64,5.37,-0.6,-6.31,4.5,-1.21
-3.68,4.48,0.13,-5.83,4.77,-0.59
-3.27,4.83,0.36,-6.1,4.81,-0.28
-4.02,4.95,-0.24,-6.22,4.61,-0.71
-3.42,5.11,-0.18,-6.26,4.14,-0.71
-3.69,5.73,0.03,-6.23,4.73,-0.77
-3.34,5.72,-0.73,-6.1,4.74,-0.04
-2.69,4.74,-0.27,-5.82,5.26,-0.54
-3.08,4.78,-0.32,-4.63,5.48,-0.69
-3.45,5.24,0.21,-4.28,4.71,-0.22
-3.39,5.19,0.04,-4.48,4.65,-0.08
-3.16,5.18,-0.26,-4.57,4.08,-0.26
-3.47,5.15,0.2,-4.64,3.84,-0.03
-3.03,5.14,-0.39,-4.98,3.51,0.35
-2.63,4.84,0.17,-4.76,3.9,-0.35
-2.86,4.94,-0.09,-4.45,4.14,-0.47
-3.26,4.88,0.04,-4.87,4.25,-0.27
-3.24,5.29,0.23,-5.23,4.43,0.08
-3.91,4.11,0.02,-5.47,3.34,-1.18
-3.81,5.95,0.22,-5.42,3.61,-0.14
-4.39,5.89,-0.14,-4.59,3.23,-0.25
-5.16,6.92,-1.25,-6.11,3.19,-0.19
-3.34,6.52,-0.75,-5.53,3.1,0.13
-4.19,6.78,0.06,-5.42,3.67,0.2
-4.36,7.02,-0.26,-5.7,3.55,0.17
-5.17,5.87,-0.87,-6.89,4.01,-0.47
-4.92,5.05,-0.15,-6.31,3.6,-0.09
-5.47,6.44,0.1,-5.25,3.58,-0.3
-5.48,6.76,-0.48,-5.04,3.32,0.05
-4.97,7.3,-0.4,-5.35,3.65,-0.45
-4.8,6.13,-0.67,-5.27,2.53,0.47
-4.57,6.38,-0.29,-4.97,4.12,-0.23
-4.42,6.86,-0.01,-4.88,3.53,-0.48
-5.1,6.24,-0.34,-4.74,4.25,-0.16
-3.95,6.31,-0.52,-5.3,4.31,0.07
-3.98,6.52,-0.49,-5.94,4.65,-0.5
-3.8,6.57,-0.29,-5.98,4.04,-0.42
-4.51,5.9,-0.46,-6.24,4.38,-0.3
-3.44,6.29,-0.34,-5.4,3.8,-0.17
-2.99,6.1,-0.39,-5.77,4.26,-0.13
-3.81,5.42,0.07,-6.11,4.24,-0.14
-4.31,6.73,-0.12,-6.0,3.63,-0.45
-4.78,6.78,-0.2,-5.58,4.2,-0.34
-4.54,6.36,-0.24,-6.28,4.77,-0.4
-4.2,6.5,-0.31,-6.05,4.57,-0.69
-3.93,6.77,-0.61,-6.02,4.63,-0.47
-4.22,6.64,-0.51,-5.65,4.61,-0.4
-4.06,6.87,0.05,-5.27,4.23,-0.14
-4.73,6.75,-0.54,-4.82,4.46,-0.01
-4.53,6.58,-0.44,-5.21,4.25,-0.23
-3.4,5.25,0.28,-4.84,3.46,0.33
-3.83,5.22,-0.51,-5.5,4.43,-0.12
-3.79,6.0,0.62,-5.32,4.34,-0.28
-4.1,5.84,0.14,-5.32,4.06,-0.79
-3.29,5.76,0.2,-4.96,4.25,-0.08
-4.26,6.53,-0.15,-5.08,3.96,-0.69
-4.16,6.19,-0.42,-5.12,3.97,-0.6
-3.78,6.12,-0.23,-5.01,3.88,-0.37
-3.04,5.74,0.46,-5.52,4.28,-0.5
-2.84,5.5,-0.02,-5.66,4.52,-1.02
-3.1,5.35,0.29,-5.58,4.63,-0.95
-2.8,4.98,-0.16,-5.53,4.24,-0.48
-2.58,5.34,-0.26,-4.88,3.92,-0.47
-2.19,5.04,0.03,-5.0,3.99,-0.42
-3.07,5.25,0.48,-4.79,4.68,-0.52
-2.89,6.27,-0.19,-5.78,3.79,-0.35
-3.69,5.13,-0.2,-5.42,3.86,-0.24
-3.89,5.88,-0.08,-4.91,3.34,0.39
-4.15,6.0,0.07,-3.79,3.69,0.37
-4.51,5.96,0.05,-4.03,3.45,0.01
-3.46,6.53,-0.18,-4.9,4.43,-0.25
-4.12,6.38,-0.92,-4.6,4.33,-0.4
-4.02,5.29,-0.23,-4.35,3.87,0.48
-4.0,5.9,-0.1,-4.42,4.14,-0.16
-3.54,5.8,-0.06,-4.9,4.67,-0.43
-2.85,5.61,0.18,-4.84,5.08,-0.38
-3.38,5.49,0.67,-4.28,3.89,-0.32
-3.66,5.46,-0.21,-4.25,3.07,0.13
-4.4,5.99,0.06,-4.19,4.1,-0.26
-4.88,7.13,-0.42,-4.33,3.82,0.06
-4.82,6.65,-0.88,-4.81,3.98,-0.53
-4.77,6.25,-0.39,-4.87,3.94,-0.15
-3.67,6.37,-0.32,-4.67,3.78,-0.48
-2.59,6.6,-0.92,-4.74,4.22,-0.43
-3.41,6.21,-0.53,-5.08,3.74,-0.73
-3.43,5.24,-0.18,-4.27,4.25,0.1
-3.3,5.23,-0.22,-4.41,3.76,-0.02
-3.55,5.18,-0.12,-5.39,3.78,-0.37
-3.23,5.08,0.16,-4.61,3.53,-0.52
-3.42,5.42,0.0,-4.58,3.43,-0.08
-4.01,5.6,-0.29,-4.98,3.92,-0.34
-4.96,6.44,-0.74,-4.76,4.08,-0.23
-5.04,6.43,-1.33,-5.03,3.57,-0.26
-3.83,6.22,-0.31,-4.76,3.07,-0.03
-2.55,6.4,0.73,-4.98,3.36,0.07
-2.81,6.07,0.75,-5.6,3.65,-0.01
-2.97,6.43,-0.39,-4.68,4.11,-0.32
-3.07,6.54,-0.72,-5.3,4.48,-1.07
-4.33,6.63,-0.72,-5.43,4.45,-0.61
-3.62,5.45,-0.13,-4.34,4.28,-0.49
-3.3,6.12,-0.28,-4.1,3.75,0.24
-4.18,7.65,-0.4,-5.21,3.37,0.06
-3.56,7.33,-0.57,-5.63,3.24,-0.3
-2.71,6.65,0.44,-4.72,2.93,-0.31
-3.51,7.64,-0.52,-5.1,3.82,0.43
-2.96,7.07,0.3,-4.97,3.86,-0.35
-3.81,6.12,0.43,-5.34,3.91,0.02
-2.38,5.88,-0.08,-5.51,4.77,-0.14
-2.85,6.13,0.22,-6.16,4.38,-0.84
-4.22,6.33,-0.16,-6.15,5.36,-0.97
-4.51,7.44,-0.45,-5.56,4.77,-0.05
-4.64,6.77,-0.57,-5.55,4.64,-1.07
-3.59,6.08,0.17,-6.35,5.03,-0.37
-3.83,6.04,-0.1,-6.28,4.81,-0.18
-3.98,7.3,-0.6,-7.03,4.88,-0.17
-3.87,7.33,-0.27,-6.73,4.42,-0.31
-3.34,6.32,0.03,-6.94,4.52,-0.37
-3.46,6.43,0.18,-6.74,4.68,-0.77
-4.06,6.19,0.33,-6.92,3.98,-1.6
-4.15,6.31,-0.1,-7.34,4.43,-0.15
-3.71,6.2,-0.12,-7.33,5.0,-0.38
-2.41,6.69,-0.04,-6.72,5.08,-0.7
-3.06,6.41,-0.32,-6.57,5.16,-0.57
-2.79,5.9,0.2,-5.69,5.4,-0.44
-3.41,5.74,0.23,-5.66,4.96,-0.93
-3.63,5.46,-0.13,-5.11,4.93,-0.93
-3.07,5.29,0.04,-4.74,5.09,-0.85
-2.57,4.9,0.23,-4.44,4.78,-0.13
-2.87,4.9,0.21,-4.16,4.63,-0.28
-3.33,4.7,0.38,-3.9,4.6,-0.39
-3.84,5.91,-0.74,-4.02,4.3,-0.21
-4.32,6.77,-0.12,-3.87,4.28,-0.32
-3.5,6.85,-0.18,-5.01,3.44,-0.27
-3.67,6.57,-0.32,-3.98,3.96,-0.46
-3.67,6.57,-0.35,-3.85,3.9,-0.04
-4.21,6.66,-0.51,-3.8,4.76,-0.82
-3.81,5.84,-0.21,-4.02,5.0,0.15
-3.75,4.55,0.1,-4.44,5.33,-0.22
-3.45,5.36,0.15,-4.71,4.92,-0.4
-3.22,5.87,-0.48,-4.57,4.76,-0.64
-2.96,5.88,-0.26,-4.38,4.43,-0.79
-3.86,4.84,-0.11,-4.22,4.17,-0.44
-3.47,5.21,-0.16,-4.13,4.34,-0.55
-3.67,7.31,-0.33,-4.32,4.79,-0.44
-3.72,7.08,-0.5,-4.36,4.02,-0.58
-3.69,6.18,0.13,-4.89,4.17,-0.11
-4.43,6.83,-0.61,-4.64,3.39,-0.41
-3.85,6.87,-0.3,-4.63,4.18,-0.25
-3.6,7.14,-0.26,-4.28,4.36,-0.35
-3.37,6.87,-0.55,-4.21,4.57,-0.73
-4.26,5.94,-0.23,-4.95,4.45,-0.82
-3.58,5.77,0.17,-4.67,4.12,-0.45
-3.61,5.92,-0.09,-4.22,4.39,-0.24
-3.95,4.93,0.5,-3.8,3.94,-0.67
-4.38,6.19,-0.25,-4.13,3.93,-0.96
-4.22,6.68,-0.88,-4.06,2.87,-0.79
-3.76,7.12,-0.21,-3.87,3.3,-0.27
-3.45,6.44,0.69,-4.41,2.28,0.12
-4.37,6.81,-0.36,-4.08,2.58,0.02
-3.73,6.91,-0.51,-4.12,3.14,-0.28
-3.23,7.32,-0.74,-4.62,3.29,-0.18
-2.82,6.75,0.33,-5.25,2.96,-0.63
-3.26,6.38,-0.19,-4.78,1.7,0.6
-3.42,6.04,0.32,-5.76,3.09,0.24
-3.71,6.19,0.11,-5.36,3.19,-0.5
-4.7,7.36,-0.38,-5.18,3.28,0.62
-5.07,7.52,-0.28,-7.47,3.82,0.12
-4.81,8.03,-0.23,-7.63,3.89,-0.69
-4.7,7.61,-0.59,-6.67,3.79,-0.54
-4.45,7.21,0.16,-5.69,3.85,-0.74
-3.95,7.44,0.28,-6.48,3.91,-1.02
-3.64,7.24,0.02,-5.87,4.6,-0.67
-3.64,7.24,0.02,-4.9,4.18,-0.67
-3.64,7.24,0.02,-4.57,2.92,-0.04
-3.64,7.24,0.02,-4.14,2.52,0.15
-3.64,7.24,0.02,-5.17,3.41,-0.16
-3.64,7.24,0.02,-4.71,3.34,-0.13
-4.45,6.09,-0.26,-4.11,3.67,0.1
-4.7,6.47,-0.23,-4.31,3.74,-0.45
-4.49,6.41,-0.41,-4.15,3.75,0.53
-4.1,6.28,-0.15,-3.83,3.32,0.61
-4.52,6.75,-0.25,-4.2,4.48,-0.23
-4.22,6.23,-0.43,-3.93,3.78,0.33
-4.45,6.0,-0.33,-5.65,4.22,-0.18
-4.54,7.08,-0.25,-5.64,4.09,-0.62
-5.09,6.44,-0.25,-4.64,4.78,-0.89
-5.04,6.4,-0.72,-5.11,4.64,-0.62
-4.95,5.98,-0.18,-4.95,4.12,-0.48
-4.32,6.34,-0.27,-4.82,3.9,-0.53
-4.49,5.81,-0.31,-4.21,2.99,0.35
-3.7,6.24,0.24,-3.97,3.29,0.02
-3.97,6.38,0.01,-4.25,3.43,0.21
-4.3,6.4,0.73,-4.31,3.32,0.43
-5.55,6.44,-0.32,-3.86,2.94,0.4
-3.92,6.32,-0.18,-3.47,2.8,0.63
-3.73,5.73,0.15,-3.9,2.97,-0.17
-4.23,5.39,0.23,-3.9,4.0,-0.29
-4.39,6.14,-0.55,-4.34,3.68,-0.16
-5.03,6.73,-0.41,-3.88,4.02,-0.34
-4.89,7.01,-0.25,-3.86,3.59,-0.1
-5.36,6.67,-0.3,-3.17,4.41,0.16
-4.59,6.19,0.2,-2.94,2.9,0.36
-4.37,5.98,-0.13,-3.08,3.21,0.29
-3.46,5.09,0.5,-3.19,3.31,0.5
-3.89,4.82,-0.1,-3.95,3.43,0.16
-4.83,5.99,-0.18,-4.18,3.45,-0.61
-4.75,5.49,0.22,-4.02,3.42,-0.22
-5.02,5.53,-0.26,-3.85,3.17,0.03
-5.16,5.97,-0.41,-4.03,3.12,0.63
-4.02,5.29,0.11,-2.64,4.03,0.25
-3.63,4.49,0.35,-3.47,3.52,0.38
-4.52,5.7,-0.23,-3.74,4.03,0.05
-4.35,5.92,-0.19,-4.31,3.92,-0.44
-4.57,5.65,0.0,-4.74,4.53,-0.54
-5.66,6.67,-0.19,-4.74,4.53,-0.54
-5.32,6.73,-0.47,-4.74,4.53,-0.54
-5.48,6.4,0.05,-4.74,4.53,-0.54
-5.29,5.44,-0.18,-4.74,4.53,-0.54
-4.65,5.7,0.15,-4.74,4.53,-0.54
-4.84,5.57,-0.06,-3.87,3.3,-0.31
-4.64,5.86,0.26,-4.32,3.2,-0.48
-4.48,5.12,0.03,-4.53,3.13,-0.18
-4.44,5.0,0.66,-4.99,3.76,-0.78
-4.72,5.5,0.13,-4.81,3.91,-0.05
-5.64,5.62,-0.43,-4.18,4.07,-0.58
-6.01,5.82,-0.7,-5.0,3.63,-0.04
-4.83,5.43,-0.12,-5.32,3.94,-0.1
-5.04,5.34,-0.01,-5.79,3.68,-0.63
-4.71,5.22,-0.1,-6.43,3.76,-0.68
-4.6,4.92,0.01,-5.27,4.64,0.11
-4.39,5.61,0.19,-4.85,3.82,-0.02
-4.57,5.41,-0.36,-3.84,4.52,0.05
-5.04,6.1,0.03,-3.96,3.85,0.14
-5.79,5.69,-0.28,-4.57,3.98,0.03
-5.49,5.67,-0.17,-4.68,3.63,0.06
-6.01,5.56,-0.03,-4.42,3.82,0.19
-5.97,6.1,-0.01,-4.53,3.38,-0.01
-5.67,5.8,-0.23,-4.85,4.48,-0.42
-5.48,5.87,-0.79,-5.4,4.45,-0.77
-4.68,5.82,-0.4,-5.05,3.39,-0.5
-4.03,5.75,-0.86,-4.73,4.05,-0.26
-3.94,5.48,-0.1,-4.88,4.14,-0.59
-4.72,6.15,-0.41,-4.0,4.53,-0.87
-4.68,6.25,-0.68,-4.41,3.8,0.07
-5.03,5.89,-0.25,-4.91,3.91,-0.18
-5.49,5.72,0.24,-4.41,3.7,-0.36
-4.4,6.6,0.06,-4.56,3.71,-0.45
-4.6,6.29,-0.31,-4.57,3.71,-0.69
-4.69,5.85,-0.19,-4.27,3.04,-0.36
-3.71,5.67,-0.39,-4.32,3.36,-0.43
-4.12,5.5,-0.36,-3.92,3.19,-0.41
-4.36,5.57,-0.63,-4.81,3.45,-0.38
-4.19,5.2,-0.47,-5.17,3.93,-0.86
-4.54,5.76,-0.18,-4.98,2.57,-0.47
-4.52,5.67,-0.05,-4.42,2.58,-0.31
-4.63,5.88,0.08,-4.78,2.56,-0.13
-4.84,6.3,-0.13,-4.87,2.18,-0.21
-4.56,5.92,-0.39,-4.13,2.75,0.71
-4.61,5.44,-0.07,-3.16,2.39,0.9
-4.7,5.36,-0.41,-4.44,3.47,-0.67
-4.38,5.32,0.04,-5.18,3.71,-0.35
-3.89,5.11,0.09,-5.26,3.94,0.18
-3.67,5.17,0.12,-5.7,4.79,-0.71
-4.05,5.13,-0.04,-5.2,4.91,-0.22
-4.34,4.94,-0.23,-4.68,4.9,-0.25
-4.68,5.21,0.25,-4.8,4.79,-0.29
-4.77,6.13,-0.11,-5.13,4.49,-0.39
-5.34,6.52,-0.58,-5.27,4.63,-0.58
-4.69,6.32,0.02,-5.37,4.42,-0.53
-3.72,5.33,0.34,-4.8,4.24,-0.45
-3.89,5.69,-0.13,-4.5,3.37,-0.4
-4.25,5.8,-0.11,-4.58,3.21,-0.37
-4.31,5.36,0.29,-3.73,3.0,0.33
-4.35,5.6,0.01,-3.93,3.47,-0.24
-4.36,5.45,-0.24,-4.4,3.47,-0.69
-3.51,5.65,-0.16,-4.08,3.48,-0.08
-2.67,5.26,-0.01,-4.01,3.84,-0.58
-2.49,4.98,0.46,-4.14,3.59,-0.56
-3.01,4.95,0.6,-3.84,3.5,-0.54
-2.31,6.02,0.53,-3.59,3.72,-0.42
-3.14,4.66,-0.2,-3.58,3.46,-0.41
-2.91,4.07,0.25,-3.83,2.99,-0.29
-2.77,5.21,-0.35,-3.77,3.52,-0.32
-2.85,5.85,-0.68,-3.43,3.5,-0.08
-2.43,5.93,0.18,-3.99,3.64,-0.29
-2.71,5.78,-0.07,-3.67,3.6,-0.43
-2.5,4.47,0.07,-3.57,3.4,-0.21
-2.35,3.75,0.51,-3.81,3.14,-0.42
-2.67,4.62,-0.16,-3.79,2.84,-0.26
-2.87,5.09,-0.31,-3.87,3.14,-0.1
-3.49,7.43,-0.41,-3.6,3.69,-0.15
-4.31,7.32,-0.66,-4.06,3.82,-0.23
-4.03,7.28,-0.55,-3.62,4.32,-0.28
-3.61,6.23,-0.12,-3.47,4.43,-0.28
